,ID1-Seg,ID2-Seg,ID1-Pixels,ID2-Pixels,EndPoints,z1,z2,y1,y2,x1,x2
1085,7308,8142,39989,26985,"[([143.0, 222.0, 1505.0], [143.0, 222.0, 1504.0])]",62,32,234,134,543,130
1086,623,4680,578933,113062,"[([245.0, 1507.0, 611.0], [252.0, 1515.0, 624.0])]",639,111,1572,1515,1478,399
1087,774,6142,457389,64831,"[([187.0, 673.0, 596.0], [184.0, 657.0, 624.0])]",569,204,2047,742,624,624
1088,11286,6310,9131,60656,"[([140.0, 1437.0, 1615.0], [151.0, 1447.0, 1625.0])]",55,394,189,401,101,599
1089,716,9109,496689,17294,"[([368.0, 146.0, 611.0], [369.0, 143.0, 597.0])]",519,17,725,146,2047,290
1090,2903,1305,197014,325829,"[([267.0, 1151.0, 1915.0], [271.0, 1113.0, 1910.0])]",215,185,1157,1295,807,1854
1091,4828,1227,109154,335217,"[([484.0, 392.0, 1368.0], [489.0, 360.0, 1324.0])]",401,229,392,1518,224,1677
1092,4817,4470,109736,121836,"[([353.0, 668.0, 580.0], [354.0, 647.0, 587.0])]",261,396,150,385,584,427
1093,8126,4315,27756,127965,"[([179.0, 1798.0, 1835.0], [183.0, 1794.0, 1804.0])]",86,124,249,804,108,325
1094,683,1260,518297,331286,"[([138.0, 1567.0, 1758.0], [137.0, 1548.0, 1735.0])]",105,417,1578,521,1305,511
1095,1157,5678,345631,78374,"[([237.0, 356.0, 1622.0], [242.0, 392.0, 1646.0])]",288,81,2047,316,812,401
1096,6280,3393,62026,169851,"[([145.0, 1813.0, 869.0], [151.0, 1803.0, 884.0])]",48,536,252,823,449,884
1097,705,664,501370,544299,"[([358.0, 1280.0, 1597.0], [366.0, 1282.0, 1608.0])]",318,234,706,1598,2047,1232
1098,4864,1700,108206,283586,"[([210.0, 1556.0, 782.0], [211.0, 1567.0, 785.0])]",99,435,491,1568,124,538
1099,4864,2650,108206,209785,"[([210.0, 1556.0, 782.0], [210.0, 1546.0, 765.0])]",99,447,491,479,124,1290
1100,858,7671,422199,34043,"[([689.0, 1703.0, 1500.0], [691.0, 1702.0, 1499.0])]",582,55,2047,345,814,201
1101,21089,9182,1409,17718,"[([116.0, 1414.0, 1805.0], [121.0, 1406.0, 1779.0]), ([116.0, 1414.0, 1805.0], [123.0, 1419.0, 1830.0]), ([117.0, 1407.0, 1784.0], [121.0, 1406.0, 1779.0]), ([117.0, 1407.0, 1784.0], [123.0, 1419.0, 1830.0])]",6,17,18,43,22,53
1102,5691,5416,79249,89764,"[([409.0, 1683.0, 901.0], [411.0, 1685.0, 891.0])]",296,338,368,583,365,597
1103,2089,7452,247370,37211,"[([335.0, 885.0, 1027.0], [344.0, 904.0, 1006.0])]",321,34,2047,96,680,160
1104,2089,4969,247370,103290,"[([335.0, 885.0, 1027.0], [330.0, 877.0, 1078.0])]",321,127,2047,210,680,1078
1105,2962,6408,194664,58260,"[([349.0, 1259.0, 1030.0], [353.0, 1242.0, 1056.0])]",386,137,801,281,2047,991
1106,540,7991,680076,29362,"[([172.0, 412.0, 740.0], [173.0, 441.0, 775.0])]",631,41,1386,108,1383,67
1107,7104,4685,42663,112271,"[([197.0, 173.0, 678.0], [198.0, 171.0, 693.0])]",76,165,189,424,349,693
1108,1896,4099,263657,135540,"[([313.0, 421.0, 1957.0], [322.0, 388.0, 1964.0])]",193,517,967,527,249,387
1109,7035,1665,45245,286485,"[([180.0, 1804.0, 1354.0], [179.0, 1803.0, 1360.0])]",59,570,244,1156,414,1360
1110,7035,1199,45245,340935,"[([180.0, 1804.0, 1354.0], [182.0, 1801.0, 1397.0])]",59,234,244,1242,414,1103
1111,5805,7065,75716,43607,"[([524.0, 1715.0, 1034.0], [524.0, 1716.0, 1032.0])]",402,226,333,172,137,491
1112,6424,4617,57541,117526,"[([253.0, 1511.0, 617.0], [250.0, 1531.0, 617.0])]",128,50,536,524,93,282
1113,6424,4680,57541,113062,"[([253.0, 1511.0, 617.0], [252.0, 1515.0, 624.0])]",128,111,536,1515,93,399
1114,437,6373,846011,58665,"[([153.0, 830.0, 1629.0], [158.0, 868.0, 1597.0])]",593,138,2047,246,1806,456
1115,1189,2603,342122,212992,"[([143.0, 482.0, 502.0], [138.0, 526.0, 492.0])]",104,228,1565,1563,1115,436
1116,1826,8715,270037,21185,"[([258.0, 613.0, 1262.0], [252.0, 596.0, 1247.0])]",141,33,623,33,398,52
1117,1082,5820,360542,74986,"[([355.0, 1072.0, 1292.0], [354.0, 1071.0, 1292.0])]",227,107,1567,1072,1562,258
1118,8147,1182,27399,344425,"[([223.0, 229.0, 724.0], [222.0, 229.0, 730.0])]",86,483,139,1017,202,1835
1119,3627,3811,158966,150678,"[([179.0, 949.0, 1054.0], [180.0, 953.0, 1052.0])]",335,45,1098,648,377,781
1120,6404,4551,58544,118682,"[([211.0, 1351.0, 1319.0], [212.0, 1347.0, 1345.0])]",92,351,272,151,728,1345
1121,5392,4951,89571,104325,"[([360.0, 1246.0, 1755.0], [365.0, 1249.0, 1768.0])]",223,389,238,242,296,306
1122,838,1361,426797,321324,"[([455.0, 819.0, 1524.0], [460.0, 854.0, 1506.0])]",476,425,1512,840,1496,1832
1123,5085,6205,100318,63403,"[([359.0, 325.0, 1143.0], [360.0, 320.0, 1166.0])]",220,199,1003,328,905,407
1124,7523,4373,35801,127619,"[([198.0, 214.0, 535.0], [199.0, 205.0, 544.0])]",65,553,223,814,162,397
1125,7523,7373,35801,38184,"[([198.0, 214.0, 535.0], [198.0, 220.0, 567.0])]",65,19,223,73,162,170
1126,7523,7164,35801,42126,"[([198.0, 214.0, 535.0], [197.0, 219.0, 542.0])]",65,30,223,224,162,542
1127,4096,8392,138056,24204,"[([307.0, 113.0, 515.0], [306.0, 113.0, 516.0])]",165,154,707,120,515,288
1128,982,1748,385750,276054,"[([412.0, 1240.0, 136.0], [419.0, 1253.0, 181.0])]",378,248,2047,1271,745,1066
1129,2056,8431,248908,24318,"[([642.0, 1721.0, 195.0], [647.0, 1761.0, 167.0])]",516,28,1771,286,1101,122
1130,790,3655,448984,157652,"[([319.0, 906.0, 1046.0], [315.0, 877.0, 1086.0])]",254,143,2047,1134,753,143
1131,4669,9764,115258,14406,"[([530.0, 1857.0, 1774.0], [536.0, 1842.0, 1801.0])]",391,43,396,211,1774,364
1132,4669,8944,115258,20032,"[([530.0, 1857.0, 1774.0], [529.0, 1861.0, 1773.0])]",391,37,396,92,1774,274
1133,2181,4159,239782,135143,"[([242.0, 1219.0, 397.0], [241.0, 1200.0, 387.0])]",118,174,1223,849,860,203
1134,8008,9092,28864,18419,"[([293.0, 1689.0, 911.0], [282.0, 1704.0, 900.0])]",143,81,204,104,284,128
1135,6298,3595,60705,161508,"[([259.0, 1418.0, 565.0], [261.0, 1438.0, 524.0])]",114,462,49,190,569,1530
1136,2337,20419,230217,1689,"[([649.0, 301.0, 181.0], [651.0, 322.0, 183.0]), ([649.0, 301.0, 181.0], [651.0, 329.0, 205.0])]",591,5,669,21,821,22
1137,7195,1172,42728,344495,"[([244.0, 347.0, 1803.0], [245.0, 347.0, 1806.0])]",88,338,77,356,244,1081
1138,8390,6312,24721,60860,"[([167.0, 1319.0, 337.0], [169.0, 1318.0, 338.0])]",75,129,203,70,174,338
1139,657,2197,550772,240482,"[([269.0, 608.0, 1772.0], [260.0, 640.0, 1788.0])]",128,117,1447,569,1144,507
1140,10365,3753,11987,153810,"[([206.0, 1325.0, 1951.0], [207.0, 1333.0, 1922.0])]",44,552,52,337,96,158
1141,5647,6408,81028,58260,"[([356.0, 1238.0, 1095.0], [353.0, 1242.0, 1056.0])]",195,137,436,281,1095,991
1142,2785,8692,202404,21473,"[([319.0, 1546.0, 320.0], [320.0, 1550.0, 328.0])]",239,47,944,60,392,101
1143,3437,6294,165335,61102,"[([640.0, 115.0, 1766.0], [636.0, 130.0, 1729.0])]",485,108,290,194,395,340
1144,611,5326,584212,91048,"[([230.0, 957.0, 793.0], [229.0, 960.0, 798.0])]",577,30,1511,154,2047,349
1145,2833,9228,198992,17587,"[([266.0, 1482.0, 1960.0], [259.0, 1492.0, 1956.0])]",120,114,411,66,470,92
1146,7164,4373,42126,127619,"[([197.0, 219.0, 542.0], [199.0, 205.0, 544.0])]",30,553,224,814,542,397
1147,7164,7373,42126,38184,"[([197.0, 219.0, 542.0], [198.0, 220.0, 567.0])]",30,19,224,73,542,170
1148,20822,8470,1492,23955,"[([194.0, 666.0, 1678.0], [196.0, 667.0, 1670.0])]",21,201,26,170,27,88
1149,3346,2193,171874,238693,"[([511.0, 1707.0, 1893.0], [512.0, 1694.0, 1874.0])]",333,249,1251,1457,308,1904
1150,3346,8106,171874,28212,"[([511.0, 1707.0, 1893.0], [513.0, 1701.0, 1881.0])]",333,99,1251,339,308,117
1151,7224,4691,41082,113747,"[([335.0, 1540.0, 424.0], [338.0, 1555.0, 452.0])]",156,375,507,1555,133,447
1152,5438,6675,88049,52816,"[([242.0, 1374.0, 1537.0], [243.0, 1370.0, 1542.0])]",61,98,389,162,514,128
1153,9369,6509,16512,55960,"[([243.0, 558.0, 1436.0], [246.0, 564.0, 1428.0])]",58,253,106,113,120,145
1154,7935,3143,29745,183659,"[([237.0, 170.0, 291.0], [239.0, 166.0, 296.0])]",53,512,170,1029,107,287
1155,7373,4373,38184,127619,"[([198.0, 220.0, 567.0], [199.0, 205.0, 544.0])]",19,553,73,814,170,397
1156,1327,1045,323110,370163,"[([659.0, 283.0, 1181.0], [664.0, 328.0, 1211.0])]",559,397,433,2047,1063,686
1157,8470,4905,23955,106773,"[([394.0, 498.0, 1677.0], [395.0, 487.0, 1680.0])]",201,57,170,680,88,369
1158,2680,4529,208007,120513,"[([469.0, 1494.0, 849.0], [475.0, 1507.0, 857.0])]",273,261,1494,408,873,864
1159,4005,1227,141092,335217,"[([411.0, 601.0, 1025.0], [415.0, 575.0, 1053.0])]",459,229,814,1518,1201,1677
1160,9108,10898,18388,9946,"[([208.0, 560.0, 897.0], [219.0, 558.0, 898.0]), ([209.0, 530.0, 834.0], [214.0, 567.0, 845.0])]",16,15,64,30,64,54
1161,3252,3630,178132,158366,"[([288.0, 1259.0, 1535.0], [287.0, 1267.0, 1557.0])]",278,326,1196,368,2047,603
1162,6796,10898,49696,9946,"[([218.0, 585.0, 844.0], [214.0, 567.0, 845.0])]",26,15,67,30,76,54
1163,2197,4995,240482,102721,"[([316.0, 1199.0, 1281.0], [316.0, 1200.0, 1281.0])]",117,120,569,847,507,960
1164,1713,2485,280564,221761,"[([556.0, 1301.0, 1677.0], [558.0, 1350.0, 1657.0])]",546,223,397,232,2047,2047
1165,4413,1091,125102,359191,"[([472.0, 540.0, 1845.0], [469.0, 511.0, 1854.0])]",362,408,784,1845,953,1518
1166,4413,2632,125102,210160,"[([472.0, 540.0, 1845.0], [461.0, 560.0, 1851.0])]",362,311,784,960,953,1024
1167,2786,14157,203713,5262,"[([230.0, 1100.0, 1591.0], [227.0, 1140.0, 1589.0]), ([230.0, 1100.0, 1591.0], [232.0, 1123.0, 1619.0])]",61,14,947,30,213,31
1168,2786,21910,203713,1179,"[([230.0, 1100.0, 1591.0], [223.0, 1124.0, 1629.0]), ([230.0, 1100.0, 1591.0], [224.0, 1115.0, 1606.0])]",61,5,947,16,213,23
1169,8167,2579,27221,215482,"[([255.0, 983.0, 571.0], [259.0, 983.0, 562.0])]",51,83,129,213,211,1485
1170,5244,3094,92292,185754,"[([437.0, 287.0, 315.0], [438.0, 286.0, 314.0])]",229,314,171,756,315,1229
1171,4969,7499,103290,36646,"[([330.0, 877.0, 1078.0], [330.0, 880.0, 1077.0])]",127,31,210,44,1078,304
1172,2650,1700,209785,283586,"[([210.0, 1546.0, 765.0], [211.0, 1567.0, 785.0])]",447,435,479,1568,1290,538
1173,4450,7397,124258,38473,"[([706.0, 1082.0, 1008.0], [707.0, 1072.0, 996.0])]",496,45,1084,396,380,416
1174,1219,6758,338171,50944,"[([613.0, 181.0, 633.0], [613.0, 188.0, 647.0])]",402,53,958,171,1414,647
1175,5650,3150,81397,182663,"[([293.0, 264.0, 1447.0], [302.0, 261.0, 1455.0])]",132,328,505,1387,720,695
1176,1226,7601,334845,34836,"[([233.0, 936.0, 543.0], [235.0, 970.0, 539.0])]",94,25,2047,44,373,64
1177,1361,1112,321324,357003,"[([335.0, 791.0, 1143.0], [334.0, 796.0, 1147.0])]",425,203,840,393,1832,2047
1178,7312,7607,40447,34970,"[([238.0, 680.0, 1499.0], [236.0, 680.0, 1497.0])]",50,113,672,393,379,221
1179,8376,6125,24438,65598,"[([310.0, 1755.0, 365.0], [311.0, 1752.0, 367.0])]",89,79,256,631,61,517
1180,2584,649,214633,556919,"[([437.0, 513.0, 1325.0], [440.0, 545.0, 1330.0])]",322,181,1647,1620,1099,1733
1181,7607,10708,34970,10529,"[([339.0, 1072.0, 1667.0], [341.0, 1067.0, 1664.0])]",113,38,393,256,221,174
1182,10803,7864,10153,31375,"[([240.0, 1810.0, 142.0], [245.0, 1810.0, 117.0])]",12,47,83,240,142,234
1183,2837,8619,197788,21899,"[([666.0, 194.0, 902.0], [667.0, 202.0, 903.0])]",437,57,1853,202,352,90
1184,3244,2504,176470,219247,"[([244.0, 215.0, 1091.0], [245.0, 201.0, 1069.0])]",292,67,267,2047,1092,828
1185,6126,6131,65823,65052,"[([257.0, 1347.0, 323.0], [267.0, 1359.0, 328.0])]",119,96,183,694,344,134
1186,4110,5034,138353,102479,"[([412.0, 650.0, 1768.0], [415.0, 617.0, 1726.0])]",161,469,189,307,282,505
1187,7359,5685,39155,79444,"[([285.0, 1834.0, 283.0], [279.0, 1845.0, 319.0])]",54,101,218,206,79,230
1188,2411,4416,225883,124870,"[([530.0, 1068.0, 1803.0], [535.0, 1074.0, 1751.0])]",281,217,1486,613,2047,214
1189,1887,11875,266877,8150,"[([653.0, 1890.0, 1859.0], [653.0, 1885.0, 1847.0])]",390,96,2047,58,240,68
1190,2193,9081,238693,18320,"[([512.0, 1694.0, 1874.0], [513.0, 1688.0, 1858.0])]",249,30,1457,170,1904,190
1191,2267,1170,233995,345897,"[([434.0, 963.0, 192.0], [441.0, 949.0, 232.0])]",180,178,1295,644,563,2047
1192,1152,4519,349105,122798,"[([552.0, 1075.0, 358.0], [543.0, 1078.0, 373.0])]",483,206,1723,422,794,690
1193,3830,7157,149206,41909,"[([345.0, 1465.0, 241.0], [349.0, 1515.0, 218.0])]",153,59,1609,95,296,154
1194,2608,3641,212953,157629,"[([562.0, 801.0, 752.0], [558.0, 838.0, 733.0])]",297,114,1247,838,332,391
1195,1112,796,357003,445042,"[([334.0, 796.0, 1147.0], [331.0, 819.0, 1155.0])]",203,362,393,1614,2047,2025
1196,5465,6175,86533,64732,"[([575.0, 918.0, 665.0], [578.0, 910.0, 663.0])]",298,173,380,322,373,462
1197,4813,3323,109648,172805,"[([460.0, 836.0, 539.0], [452.0, 801.0, 521.0])]",186,79,840,849,385,1540
1198,7841,5238,31920,94052,"[([330.0, 1670.0, 744.0], [335.0, 1656.0, 735.0])]",52,203,293,220,744,1312
1199,6831,5008,48534,102458,"[([360.0, 765.0, 734.0], [366.0, 787.0, 700.0])]",78,91,83,207,734,1347
1200,3180,3841,181351,147980,"[([371.0, 1915.0, 296.0], [374.0, 1954.0, 302.0])]",91,89,561,935,456,403
1201,6502,7347,55984,38173,"[([316.0, 1166.0, 226.0], [318.0, 1174.0, 224.0])]",43,33,530,536,388,285
1202,2423,4681,223423,115712,"[([690.0, 924.0, 735.0], [690.0, 917.0, 757.0])]",399,93,924,585,340,685
1203,2423,6481,223423,57035,"[([690.0, 924.0, 735.0], [691.0, 925.0, 712.0])]",399,61,924,103,340,480
1204,6068,5983,67871,70649,"[([376.0, 657.0, 1072.0], [378.0, 652.0, 1071.0])]",83,109,167,110,975,962
1205,6001,7860,69853,30290,"[([325.0, 263.0, 1208.0], [324.0, 262.0, 1211.0])]",33,23,409,265,839,448
1206,13715,1868,5387,266557,"[([339.0, 1962.0, 1198.0], [343.0, 1951.0, 1187.0])]",37,380,85,1970,40,492
1207,5101,6711,98757,51933,"[([646.0, 662.0, 1424.0], [647.0, 656.0, 1398.0])]",342,103,663,152,195,323
1208,763,4630,465073,117354,"[([614.0, 1677.0, 344.0], [617.0, 1681.0, 340.0])]",358,157,2047,696,1572,210
1209,9424,6605,16311,53552,"[([359.0, 1467.0, 1023.0], [360.0, 1463.0, 1014.0])]",51,80,197,584,98,359
1210,3152,3770,182881,152632,"[([612.0, 382.0, 1709.0], [610.0, 404.0, 1699.0])]",436,309,434,754,397,851
1211,4748,4522,112857,120506,"[([401.0, 1075.0, 1042.0], [401.0, 1060.0, 1040.0])]",107,175,1075,987,1042,511
1212,8730,2651,20910,209437,"[([365.0, 960.0, 309.0], [366.0, 960.0, 309.0])]",51,391,122,1099,121,1455
1213,4540,13961,119684,5377,"[([337.0, 1154.0, 998.0], [343.0, 1196.0, 1000.0])]",42,11,912,38,152,176
1214,565,4852,640046,107836,"[([584.0, 277.0, 1400.0], [588.0, 303.0, 1409.0])]",291,169,906,577,2047,459
1215,6849,5262,48249,93699,"[([353.0, 634.0, 1364.0], [354.0, 637.0, 1361.0])]",36,182,634,751,664,686
1216,9434,2742,16447,204770,"[([340.0, 304.0, 1893.0], [339.0, 320.0, 1895.0])]",59,118,92,669,154,276
1217,6952,5308,45834,92582,"[([360.0, 816.0, 156.0], [360.0, 810.0, 129.0])]",49,164,339,1238,173,511
1218,694,2839,506951,201391,"[([678.0, 1645.0, 907.0], [677.0, 1694.0, 913.0])]",357,106,1672,2047,332,453
1219,7499,7129,36646,42993,"[([360.0, 888.0, 1381.0], [360.0, 888.0, 1382.0])]",31,48,44,63,304,665
1220,4234,3862,132548,148018,"[([360.0, 731.0, 669.0], [361.0, 727.0, 669.0])]",183,190,578,1325,1381,384
1221,2354,23284,231671,1041,"[([334.0, 1723.0, 1274.0], [341.0, 1762.0, 1256.0]), ([334.0, 1723.0, 1274.0], [342.0, 1754.0, 1273.0])]",227,6,1268,16,858,20
1222,10708,9526,10529,15356,"[([370.0, 1321.0, 1838.0], [371.0, 1322.0, 1835.0])]",38,29,256,275,174,212
1223,3054,6319,187511,61346,"[([388.0, 1112.0, 165.0], [388.0, 1098.0, 182.0])]",168,31,1451,90,348,115
1224,2651,8745,209437,21741,"[([646.0, 551.0, 567.0], [648.0, 539.0, 602.0])]",391,103,1099,66,1455,194
1225,18101,6483,2547,56162,"[([368.0, 607.0, 794.0], [368.0, 613.0, 797.0])]",29,133,44,557,29,337
1226,1092,6869,360091,48309,"[([561.0, 191.0, 144.0], [555.0, 188.0, 178.0])]",230,111,2047,236,728,138
1227,2601,5369,214009,89979,"[([355.0, 1082.0, 1418.0], [354.0, 1084.0, 1444.0])]",108,87,1085,968,421,213
1228,827,4326,428087,127406,"[([511.0, 544.0, 1815.0], [508.0, 529.0, 1806.0])]",190,70,872,672,2047,697
1229,686,7932,516583,30094,"[([542.0, 1568.0, 1177.0], [544.0, 1554.0, 1194.0])]",400,118,864,117,1787,111
1230,3267,8150,177126,26939,"[([445.0, 1303.0, 446.0], [446.0, 1306.0, 449.0])]",110,54,576,171,1601,449
1231,3432,5247,166905,93422,"[([433.0, 667.0, 1237.0], [427.0, 681.0, 1201.0])]",178,44,237,681,2047,174
1232,3290,4518,172759,121611,"[([613.0, 311.0, 850.0], [614.0, 311.0, 856.0])]",259,136,312,335,607,729
1233,848,5656,423876,79628,"[([647.0, 939.0, 1648.0], [648.0, 935.0, 1655.0])]",291,103,943,313,325,107
1234,4628,18255,116641,2354,"[([557.0, 1403.0, 1181.0], [564.0, 1414.0, 1199.0]), ([557.0, 1403.0, 1181.0], [567.0, 1404.0, 1173.0])]",216,9,591,17,419,27
1235,3784,9955,150401,13455,"[([638.0, 392.0, 1446.0], [639.0, 404.0, 1439.0])]",276,23,229,45,1446,153
1236,9306,8807,17208,20480,"[([384.0, 1642.0, 918.0], [378.0, 1631.0, 930.0])]",23,18,47,41,42,54
1237,8852,6485,20126,56123,"[([559.0, 1362.0, 841.0], [559.0, 1355.0, 840.0])]",189,89,110,70,141,289
1238,7355,9569,39213,15175,"[([375.0, 167.0, 1667.0], [375.0, 170.0, 1666.0])]",127,54,624,173,380,438
1239,1020,1444,376566,304969,"[([610.0, 264.0, 86.0], [605.0, 288.0, 78.0])]",354,145,1970,921,2047,1376
1240,2431,3652,226056,157024,"[([588.0, 1450.0, 338.0], [592.0, 1461.0, 383.0])]",221,114,1113,816,1954,743
1241,3714,3417,154731,170090,"[([667.0, 1927.0, 1851.0], [668.0, 1913.0, 1830.0])]",300,118,1927,224,870,718
1242,3714,12903,154731,6614,"[([667.0, 1927.0, 1851.0], [668.0, 1925.0, 1853.0])]",300,10,1927,122,870,53
1243,6833,4264,48965,130993,"[([390.0, 1027.0, 1124.0], [390.0, 1081.0, 1145.0])]",20,29,51,191,111,159
1244,4905,18784,106773,2232,"[([395.0, 487.0, 1680.0], [394.0, 507.0, 1694.0]), ([395.0, 487.0, 1680.0], [396.0, 516.0, 1717.0])]",57,9,680,20,369,24
1245,4517,9198,121918,17715,"[([657.0, 1738.0, 1517.0], [657.0, 1724.0, 1505.0])]",278,93,520,116,247,83
1246,6939,10020,46895,13098,"[([385.0, 1171.0, 1191.0], [390.0, 1170.0, 1164.0]), ([385.0, 1171.0, 1191.0], [392.0, 1183.0, 1214.0])]",21,14,55,37,89,51
1247,6939,12845,46895,6358,"[([399.0, 1144.0, 1275.0], [397.0, 1152.0, 1244.0])]",21,12,55,27,89,39
1248,6656,8971,52321,18865,"[([517.0, 116.0, 1170.0], [518.0, 118.0, 1172.0])]",131,64,245,121,877,406
1249,3903,8616,145763,21933,"[([479.0, 361.0, 750.0], [484.0, 388.0, 724.0])]",80,73,166,243,458,161
1250,3903,4276,145763,130976,"[([479.0, 361.0, 750.0], [480.0, 350.0, 732.0])]",80,245,166,438,458,718
1251,3725,4796,155181,109470,"[([586.0, 241.0, 720.0], [580.0, 216.0, 724.0])]",299,101,1779,310,540,418
1252,1681,7660,284060,33836,"[([595.0, 296.0, 631.0], [588.0, 257.0, 621.0])]",348,171,1092,200,1803,145
1253,2121,10228,246272,12486,"[([407.0, 92.0, 88.0], [406.0, 87.0, 82.0])]",346,18,1558,75,717,148
1254,5310,2172,92026,241151,"[([613.0, 290.0, 713.0], [610.0, 341.0, 723.0])]",206,294,343,338,555,1328
1255,5642,2376,80626,229312,"[([454.0, 1198.0, 165.0], [454.0, 1198.0, 166.0])]",47,295,80,849,156,1359
1256,3129,1125,183692,354015,"[([668.0, 697.0, 234.0], [670.0, 674.0, 183.0])]",334,303,1517,1737,819,648
1257,3129,5117,183692,99432,"[([668.0, 697.0, 234.0], [678.0, 722.0, 234.0])]",334,103,1517,573,819,237
1258,5380,3798,90717,151109,"[([707.0, 1513.0, 974.0], [701.0, 1511.0, 929.0])]",329,114,678,1273,1050,930
1259,7136,6245,43017,62858,"[([611.0, 402.0, 697.0], [614.0, 378.0, 676.0])]",192,135,411,376,268,411
1260,7136,6259,43017,61301,"[([611.0, 402.0, 697.0], [613.0, 395.0, 687.0])]",192,135,411,404,268,527
1261,7136,9976,43017,13733,"[([611.0, 402.0, 697.0], [614.0, 411.0, 707.0])]",192,135,411,100,268,128
1262,2599,8152,212002,27682,"[([647.0, 1743.0, 429.0], [647.0, 1730.0, 414.0])]",224,75,1743,317,364,99
1263,3273,3601,174760,161612,"[([448.0, 1497.0, 1562.0], [445.0, 1469.0, 1567.0])]",158,168,596,705,422,321
1264,3855,5984,148116,70790,"[([521.0, 1530.0, 1144.0], [514.0, 1575.0, 1131.0])]",104,241,538,412,1092,917
1265,4614,7970,118689,29527,"[([646.0, 1466.0, 853.0], [648.0, 1440.0, 813.0])]",219,102,1012,376,853,278
1266,7453,11373,36623,8738,"[([511.0, 1762.0, 1494.0], [514.0, 1813.0, 1468.0])]",91,44,294,176,187,96
1267,7344,8299,38865,25694,"[([613.0, 223.0, 639.0], [614.0, 227.0, 642.0])]",176,136,227,112,189,144
1268,4753,4313,111410,128349,"[([613.0, 378.0, 701.0], [613.0, 391.0, 707.0])]",173,101,385,392,166,414
1269,4753,2172,111410,241151,"[([613.0, 378.0, 701.0], [610.0, 341.0, 723.0])]",173,294,385,338,166,1328
1270,3770,6444,152632,57696,"[([610.0, 404.0, 1699.0], [608.0, 444.0, 1667.0])]",309,93,754,100,851,349
1271,5239,5356,94584,91165,"[([697.0, 1653.0, 1038.0], [691.0, 1657.0, 1027.0])]",300,79,506,125,796,517
1272,6508,10274,55774,12173,"[([484.0, 1359.0, 1140.0], [490.0, 1360.0, 1152.0])]",86,50,689,99,532,242
1273,3381,5873,171896,74448,"[([729.0, 1002.0, 1601.0], [726.0, 992.0, 1602.0])]",295,52,798,252,1319,511
1274,3747,3993,152445,140415,"[([561.0, 1644.0, 868.0], [557.0, 1646.0, 821.0])]",114,206,304,922,869,452
1275,2172,4313,241151,128349,"[([610.0, 341.0, 723.0], [613.0, 391.0, 707.0])]",294,101,338,392,1328,414
1276,15983,2484,3680,220344,"[([481.0, 1558.0, 1829.0], [484.0, 1557.0, 1837.0])]",28,242,28,351,141,1837
1277,7669,7777,32920,32630,"[([555.0, 851.0, 113.0], [556.0, 850.0, 110.0])]",99,193,67,137,114,303
1278,5684,9159,80035,17788,"[([481.0, 987.0, 1618.0], [477.0, 1000.0, 1614.0])]",101,52,1073,51,177,128
1279,9159,10303,17788,11823,"[([520.0, 1001.0, 1742.0], [524.0, 997.0, 1734.0])]",52,114,51,193,128,91
1280,4575,15918,118091,3869,"[([579.0, 1350.0, 911.0], [576.0, 1352.0, 914.0])]",272,16,239,21,506,33
1281,6259,8918,61301,19544,"[([613.0, 395.0, 687.0], [614.0, 394.0, 688.0])]",135,59,404,81,527,81
1282,6259,4313,61301,128349,"[([613.0, 395.0, 687.0], [613.0, 391.0, 707.0])]",135,101,404,392,527,414
1283,6259,6245,61301,62858,"[([613.0, 395.0, 687.0], [614.0, 378.0, 676.0])]",135,135,404,376,527,411
1284,7476,7339,36503,40251,"[([613.0, 366.0, 1861.0], [614.0, 355.0, 1854.0])]",135,136,369,657,404,194
1285,6737,6716,51043,51916,"[([595.0, 1625.0, 196.0], [596.0, 1622.0, 194.0])]",116,43,444,426,209,347
1286,793,2549,446562,217922,"[([674.0, 321.0, 116.0], [674.0, 303.0, 94.0])]",269,119,1082,331,853,1918
1287,3137,1447,184025,307291,"[([582.0, 395.0, 1331.0], [586.0, 360.0, 1328.0])]",134,114,540,945,1358,1328
1288,3545,8618,162601,22308,"[([537.0, 1682.0, 1841.0], [537.0, 1692.0, 1845.0])]",74,30,1796,131,704,202
1289,10274,9239,12173,17460,"[([534.0, 1263.0, 912.0], [535.0, 1264.0, 913.0])]",50,48,99,158,242,362
1290,2878,4143,197461,136718,"[([683.0, 1662.0, 1063.0], [677.0, 1619.0, 1076.0])]",260,73,580,428,751,179
1291,4226,15079,132800,4264,"[([504.0, 528.0, 327.0], [507.0, 558.0, 325.0])]",255,11,284,25,772,32
1292,6673,8196,52420,26907,"[([646.0, 812.0, 1904.0], [647.0, 845.0, 1896.0])]",154,91,593,425,175,152
1293,4658,7214,116493,41580,"[([516.0, 885.0, 1844.0], [518.0, 882.0, 1831.0])]",76,42,1166,209,864,216
1294,20736,6432,1578,58048,"[([521.0, 788.0, 324.0], [530.0, 811.0, 292.0])]",20,137,22,184,33,260
1295,9081,8106,18320,28212,"[([513.0, 1688.0, 1858.0], [513.0, 1701.0, 1881.0])]",30,99,170,339,190,117
1296,4313,6464,128349,57489,"[([613.0, 391.0, 707.0], [614.0, 373.0, 688.0])]",101,135,392,210,414,151
1297,4313,6245,128349,62858,"[([613.0, 391.0, 707.0], [614.0, 378.0, 676.0])]",101,135,392,376,414,411
